record_id,crop_id,farmer_id,location_id,weather_id,pest_id,disease_id,crop_name,farmer_name,location_name,weather_type,pest_name,disease_name,monitoring_date,growth_stage,soil_type,irrigation_method,pest_severity,disease_severity,crop_yield_tons_ha,temperature_c,humidity_pct,rainfall_mm,soil_ph,ndvi_index,health_score,fertilizer_kg_ha,pesticide_l_ha,farm_area_ha,water_usage_l,year,month,quarter,month_name,day_of_week,week_number,total_revenue,yield_category,health_category,pest_risk_score,disease_risk_score,combined_risk,water_efficiency
REC0461,CR001,F019,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F019,Punjab,Dry,Aphids,Blight,2023-06-16,Vegetative,Sandy,Sprinkler,Critical,Medium,2.32,38.6,69.0,193.5,8.03,0.32,50.6,177.8,16.32,7.1,544.8,2023,6,2,June,Friday,24,247080.0,Low,Fair,4,2,6,4.2584
REC0462,CR002,F029,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F029,Haryana,Windy,Whitefly,Rust,2023-07-01,Germination,Red,Flood,Critical,Critical,6.04,41.6,63.5,150.5,5.99,0.225,44.7,201.1,66.12,8.01,1091.9,2023,7,3,July,Saturday,26,725706.0,High,Fair,4,4,8,5.5316
REC0463,CR003,F008,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F008,Up,Stormy,Thrips,Smut,2024-02-27,Harvesting,Laterite,Sprinkler,Low,Critical,6.72,35.7,89.8,223.1,8.33,0.609,83.6,165.2,44.62,0.61,1433.4,2024,2,1,February,Tuesday,9,61488.0,High,Excellent,1,4,5,4.6882
REC0464,CR004,F030,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F030,Mp,Foggy,Stem Borer,Powdery Mildew,2023-01-26,Germination,Black,Rain-Fed,Low,Low,5.58,26.3,62.3,110.8,7.04,0.579,47.7,257.2,4.37,6.63,548.5,2023,1,1,January,Thursday,4,554931.0,High,Fair,1,1,2,10.1732
REC0465,CR005,F045,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F045,Rajasthan,Sunny,Bollworm,Downy Mildew,2023-07-03,Harvesting,Laterite,Rain-Fed,High,Critical,8.24,26.4,94.5,151.8,6.53,0.243,90.6,257.4,77.75,10.91,1254.9,2023,7,3,July,Monday,27,1348476.0,Very High,Excellent,3,4,7,6.5663
REC0466,CR006,F020,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F020,Maharashtra,Cloudy,Locust,Leaf Spot,2023-12-07,Harvesting,Silt,Drip,Critical,Critical,4.12,34.9,85.3,157.8,7.03,0.664,37.2,227.3,41.01,6.92,272.0,2023,12,4,December,Thursday,49,427656.0,Medium,Poor,4,4,8,15.1471
REC0467,CR007,F045,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F045,Gujarat,Rainy,Cutworm,Root Rot,2024-02-26,Vegetative,Silt,Rain-Fed,Medium,Low,,21.4,43.6,147.9,6.81,0.464,38.8,76.4,23.27,11.12,899.6,2024,2,1,February,Monday,9,,,Poor,2,1,3,
REC0468,CR008,F026,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F026,Karnataka,Humid,Mealybug,Mosaic Virus,2024-11-16,Flowering,Black,Canal,Critical,Low,7.58,18.0,90.5,175.7,7.66,0.634,98.5,259.7,37.55,3.88,291.7,2024,11,4,November,Saturday,46,441156.0,Very High,Excellent,4,1,5,25.9856
REC0469,CR009,F018,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F018,Ap,Dry,Armyworm,Wilt,2023-09-12,Flowering,Black,Rain-Fed,Medium,High,3.07,24.6,37.6,59.4,5.99,0.77,77.2,217.8,68.63,12.29,1414.2,2023,9,3,September,Tuesday,37,565954.5,Medium,Good,2,3,5,2.1708
REC0470,CR010,F033,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F033,Bihar,Windy,Leafhopper,Anthracnose,2023-10-01,Vegetative,Clay,Canal,Medium,High,8.24,22.8,83.1,128.1,6.24,0.236,89.3,224.3,24.39,9.03,1196.3,2023,10,4,October,Sunday,39,1116108.0,Very High,Excellent,2,3,5,6.8879
REC0471,CR001,F035,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F035,Punjab,Stormy,Aphids,Blight,2023-06-13,Vegetative,Sandy,Rain-Fed,Low,Low,1.59,23.0,54.7,26.1,8.13,0.115,52.7,140.7,15.41,3.56,1055.3,2023,6,2,June,Tuesday,24,84906.0,Low,Fair,1,1,2,1.5067
REC0472,CR002,F032,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F032,Haryana,Foggy,Whitefly,Rust,2024-12-19,Germination,Silt,Canal,Critical,Medium,8.29,21.3,87.1,96.1,8.31,0.723,77.4,269.8,10.33,3.93,1271.1,2024,12,4,December,Thursday,51,488695.5,Very High,Good,4,2,6,6.5219
REC0473,CR003,F029,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F029,Up,Sunny,Thrips,Smut,2023-04-21,Vegetative,Silt,Canal,High,High,1.8,16.1,86.4,121.9,8.12,0.588,71.6,231.3,23.83,9.61,1041.8,2023,4,2,April,Friday,16,259470.0,Low,Good,3,3,6,1.7278
REC0474,CR004,F006,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F006,Mp,Cloudy,Stem Borer,Powdery Mildew,2024-01-27,Flowering,Loamy,Rain-Fed,Critical,Low,7.74,15.5,82.4,163.1,6.47,0.66,72.2,78.1,62.4,12.53,1459.6,2024,1,1,January,Saturday,4,1454733.0,Very High,Good,4,1,5,5.3028
REC0475,CR005,F039,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F039,Rajasthan,Rainy,Bollworm,Downy Mildew,2023-02-09,Vegetative,Silt,Canal,Critical,Critical,5.19,41.7,81.4,237.6,7.73,0.771,77.8,151.9,37.73,6.53,1128.1,2023,2,1,February,Thursday,6,508360.5,High,Good,4,4,8,4.6007
REC0476,CR006,F003,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F003,Maharashtra,Humid,Locust,Leaf Spot,2024-04-26,Vegetative,Silt,Drip,High,Medium,,26.5,49.8,150.2,6.67,0.742,70.3,271.6,18.2,4.25,1402.1,2024,4,2,April,Friday,17,,,Good,3,2,5,
REC0477,CR007,F028,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F028,Gujarat,Dry,Cutworm,Root Rot,2023-08-16,Harvesting,Loamy,Flood,High,Critical,2.02,25.4,35.3,185.9,6.74,0.869,60.0,61.8,13.29,13.07,872.3,2023,8,3,August,Wednesday,33,396021.0,Low,Fair,3,4,7,2.3157
REC0478,CR008,F048,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F048,Karnataka,Windy,Mealybug,Mosaic Virus,2023-07-24,Vegetative,Sandy,Canal,Critical,High,5.38,33.4,56.2,126.6,5.72,0.529,49.3,290.4,26.62,10.2,352.2,2023,7,3,July,Monday,30,823140.0,High,Fair,4,3,7,15.2754
REC0479,CR009,F021,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F021,Ap,Stormy,Armyworm,Wilt,2024-04-16,Germination,Alluvial,Canal,High,Critical,8.29,20.9,41.3,158.5,7.07,0.491,83.8,219.8,75.19,7.0,886.6,2024,4,2,April,Tuesday,16,870450.0,Very High,Excellent,3,4,7,9.3503
REC0480,CR010,F039,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F039,Bihar,Foggy,Leafhopper,Anthracnose,2023-12-25,Vegetative,Red,Drip,Medium,Medium,5.16,40.6,75.2,17.7,5.65,0.422,45.8,207.8,27.44,7.57,364.9,2023,12,4,December,Monday,52,585918.0,High,Fair,2,2,4,14.1409
REC0481,CR001,F017,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F017,Punjab,Sunny,Aphids,Blight,2023-11-09,Fruiting,Laterite,Drip,Low,Low,5.91,36.2,52.5,63.6,6.16,0.223,78.5,117.6,79.05,3.46,970.2,2023,11,4,November,Thursday,45,306729.0,High,Good,1,1,2,6.0915
REC0482,CR002,F002,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F002,Haryana,Cloudy,Whitefly,Rust,2023-08-22,Fruiting,Sandy,Sprinkler,High,Low,6.37,17.4,93.4,90.5,7.99,0.558,46.3,112.2,38.82,9.59,827.2,2023,8,3,August,Tuesday,34,916324.5,High,Fair,3,1,4,7.7007
REC0483,CR003,F006,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F006,Up,Rainy,Thrips,Smut,2023-08-17,Harvesting,Clay,Flood,Medium,Medium,4.68,26.3,71.7,118.1,5.72,0.322,73.8,285.5,14.33,5.7,1009.3,2023,8,3,August,Thursday,33,400140.0,Medium,Good,2,2,4,4.6369
REC0484,CR004,F015,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F015,Mp,Humid,Stem Borer,Powdery Mildew,2023-01-25,Harvesting,Loamy,Sprinkler,Low,Critical,5.89,38.7,83.5,11.4,5.25,0.837,82.3,124.6,71.29,14.94,213.1,2023,1,1,January,Wednesday,4,1319949.0,High,Excellent,1,4,5,27.6396
REC0485,CR005,F044,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F044,Rajasthan,Dry,Bollworm,Downy Mildew,2024-11-06,Fruiting,Clay,Canal,High,Critical,,40.5,38.6,35.0,5.24,0.567,45.3,243.9,36.83,7.46,453.3,2024,11,4,November,Wednesday,45,,,Fair,3,4,7,
REC0486,CR006,F037,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F037,Maharashtra,Windy,Locust,Leaf Spot,2023-07-17,Harvesting,Alluvial,Drip,Low,Medium,7.81,27.6,86.0,69.2,8.29,0.574,34.2,148.3,56.77,7.55,838.7,2023,7,3,July,Monday,29,884482.5,Very High,Poor,1,2,3,9.312
REC0487,CR007,F038,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F038,Gujarat,Stormy,Cutworm,Root Rot,2024-02-13,Harvesting,Laterite,Canal,Critical,Low,1.82,31.6,90.0,242.9,6.77,0.384,39.2,84.8,78.7,8.7,1435.7,2024,2,1,February,Tuesday,7,237510.0,Low,Poor,4,1,5,1.2677
REC0488,CR008,F002,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F002,Karnataka,Foggy,Mealybug,Mosaic Virus,2023-12-03,Flowering,Laterite,Rain-Fed,High,Critical,3.47,19.5,61.7,82.8,6.43,0.142,72.4,52.7,4.01,13.79,698.7,2023,12,4,December,Sunday,48,717769.5,Medium,Good,3,4,7,4.9664
REC0489,CR009,F049,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F049,Ap,Sunny,Armyworm,Wilt,2023-10-13,Flowering,Silt,Flood,Medium,High,8.15,41.8,69.4,120.5,7.84,0.125,89.5,186.1,7.74,12.11,751.7,2023,10,4,October,Friday,41,1480447.5,Very High,Excellent,2,3,5,10.8421
REC0490,CR010,F044,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F044,Bihar,Cloudy,Leafhopper,Anthracnose,2023-03-13,Vegetative,Black,Rain-Fed,Medium,Medium,7.73,21.3,79.7,49.0,7.93,0.439,33.1,293.9,57.64,7.04,1129.1,2023,3,1,March,Monday,11,816288.0,Very High,Poor,2,2,4,6.8462
REC0491,CR001,F018,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F018,Punjab,Rainy,Aphids,Blight,2023-10-13,Fruiting,Red,Drip,Low,High,4.69,40.5,41.4,152.7,6.16,0.168,81.4,142.3,22.55,10.92,984.9,2023,10,4,October,Friday,41,768222.0,Medium,Excellent,1,3,4,4.7619
REC0492,CR002,F037,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F037,Haryana,Humid,Whitefly,Rust,2023-12-26,Germination,Black,Drip,Medium,High,5.84,32.5,62.7,70.2,7.43,0.585,53.9,139.3,14.74,9.0,588.6,2023,12,4,December,Tuesday,52,788400.0,High,Fair,2,3,5,9.9218
REC0493,CR003,F003,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F003,Up,Dry,Thrips,Smut,2024-10-18,Fruiting,Loamy,Drip,Medium,Low,3.44,31.4,55.9,51.7,7.7,0.805,63.5,136.0,3.15,7.64,734.1,2024,10,4,October,Friday,42,394224.0,Medium,Good,2,1,3,4.686
REC0494,CR004,F049,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F049,Mp,Windy,Stem Borer,Powdery Mildew,2024-06-05,Fruiting,Sandy,Flood,High,Medium,2.82,28.8,39.5,129.1,7.29,0.806,95.0,180.1,1.75,3.29,483.0,2024,6,2,June,Wednesday,23,139167.0,Medium,Excellent,3,2,5,5.8385
REC0495,CR005,F049,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F049,Rajasthan,Stormy,Bollworm,Downy Mildew,2024-02-14,Flowering,Silt,Sprinkler,Low,Critical,4.75,21.2,53.9,1.4,5.53,0.627,53.2,160.2,61.96,7.23,1455.8,2024,2,1,February,Wednesday,7,515137.5,Medium,Fair,1,4,5,3.2628
REC0496,CR006,F012,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F012,Maharashtra,Foggy,Locust,Leaf Spot,2024-11-26,Flowering,Loamy,Canal,Medium,Critical,,19.8,34.4,1.9,8.07,0.269,62.6,270.0,10.75,4.06,369.8,2024,11,4,November,Tuesday,48,,,Good,2,4,6,
REC0497,CR007,F031,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F031,Gujarat,Sunny,Cutworm,Root Rot,2024-07-03,Harvesting,Clay,Canal,Critical,Medium,5.59,21.0,31.7,54.8,6.89,0.79,31.0,176.4,37.42,13.77,683.4,2024,7,3,July,Wednesday,27,1154614.5,High,Poor,4,2,6,8.1797
REC0498,CR008,F034,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F034,Karnataka,Cloudy,Mealybug,Mosaic Virus,2023-12-06,Germination,Alluvial,Canal,High,Low,2.04,20.0,38.8,9.2,5.99,0.809,35.7,176.9,48.47,5.36,233.6,2023,12,4,December,Wednesday,49,164016.0,Low,Poor,3,1,4,8.7329
REC0499,CR009,F042,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F042,Ap,Rainy,Armyworm,Wilt,2023-01-29,Flowering,Clay,Canal,Medium,Critical,8.32,36.0,92.6,27.0,6.49,0.257,48.1,84.6,34.27,14.31,488.3,2023,1,1,January,Sunday,4,1785888.0,Very High,Fair,2,4,6,17.0387
REC0500,CR010,F029,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F029,Bihar,Humid,Leafhopper,Anthracnose,2023-04-29,Harvesting,Loamy,Canal,Medium,Critical,8.4,24.5,65.7,84.7,5.13,0.69,31.9,295.7,2.17,8.23,1214.6,2023,4,2,April,Saturday,17,1036980.0,Very High,Poor,2,4,6,6.9159
REC0501,CR001,F018,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F018,Punjab,Dry,Aphids,Blight,2023-09-25,Germination,Alluvial,Sprinkler,Medium,Critical,6.39,16.6,92.8,200.6,5.45,0.329,74.2,112.5,62.68,9.66,461.5,2023,9,3,September,Monday,39,925911.0,High,Good,2,4,6,13.8462
REC0502,CR002,F012,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F012,Haryana,Windy,Whitefly,Rust,2023-07-02,Flowering,Laterite,Rain-Fed,High,Low,,41.2,58.1,143.0,7.68,0.742,59.8,68.3,0.84,8.37,304.1,2023,7,3,July,Sunday,26,,,Fair,3,1,4,
REC0503,CR003,F038,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F038,Up,Stormy,Thrips,Smut,2024-08-17,Fruiting,Clay,Flood,High,Critical,3.67,38.9,50.3,128.2,5.0,0.898,68.4,215.8,60.95,2.38,816.8,2024,8,3,August,Saturday,33,131019.0,Medium,Good,3,4,7,4.4931
REC0504,CR004,F028,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F028,Mp,Foggy,Stem Borer,Powdery Mildew,2023-09-29,Fruiting,Black,Rain-Fed,Low,Critical,7.2,40.0,62.9,73.4,6.46,0.124,42.2,198.8,71.46,5.95,213.0,2023,9,3,September,Friday,39,642600.0,High,Fair,1,4,5,33.8028
REC0505,CR005,F041,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F041,Rajasthan,Sunny,Bollworm,Downy Mildew,2023-02-09,Germination,Loamy,Rain-Fed,High,High,6.29,41.9,58.6,232.9,6.83,0.818,50.7,153.8,34.63,1.94,310.2,2023,2,1,February,Thursday,6,183039.0,High,Fair,3,3,6,20.2772
REC0506,CR006,F032,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F032,Maharashtra,Cloudy,Locust,Leaf Spot,2023-04-22,Germination,Loamy,Canal,Medium,Low,2.64,19.7,36.9,99.3,5.19,0.598,76.5,155.5,42.84,9.53,1249.9,2023,4,2,April,Saturday,16,377388.0,Medium,Good,2,1,3,2.1122
REC0507,CR007,F006,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F006,Gujarat,Rainy,Cutworm,Root Rot,2024-09-02,Flowering,Black,Canal,Medium,Critical,7.88,25.7,71.7,21.8,8.41,0.879,97.6,246.3,38.16,6.98,1202.9,2024,9,3,September,Monday,36,825036.0,Very High,Excellent,2,4,6,6.5508
REC0508,CR008,F031,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F031,Karnataka,Humid,Mealybug,Mosaic Virus,2024-03-20,Flowering,Sandy,Sprinkler,Critical,Low,7.26,35.5,44.0,154.3,5.79,0.472,33.5,98.9,31.14,11.78,1389.7,2024,3,1,March,Wednesday,12,1282842.0,High,Poor,4,1,5,5.2241
REC0509,CR009,F023,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F023,Ap,Dry,Armyworm,Wilt,2023-12-20,Germination,Red,Flood,High,Low,8.15,33.8,70.3,28.5,6.06,0.778,92.3,255.1,70.99,3.7,1310.9,2023,12,4,December,Wednesday,51,452325.0,Very High,Excellent,3,1,4,6.2171
REC0510,CR010,F027,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F027,Bihar,Windy,Leafhopper,Anthracnose,2023-11-18,Germination,Black,Drip,Medium,Critical,6.58,19.2,72.3,86.3,6.06,0.15,70.4,212.2,71.51,2.89,1088.1,2023,11,4,November,Saturday,46,285243.0,High,Good,2,4,6,6.0472
REC0511,CR001,F022,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F022,Punjab,Stormy,Aphids,Blight,2024-03-22,Harvesting,Laterite,Rain-Fed,Critical,Critical,5.79,37.0,39.9,126.9,5.81,0.368,69.5,154.7,26.87,6.39,268.0,2024,3,1,March,Friday,12,554971.5,High,Good,4,4,8,21.6045
REC0512,CR002,F021,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F021,Haryana,Foggy,Whitefly,Rust,2024-09-12,Harvesting,Laterite,Drip,Low,Low,4.43,21.1,34.0,218.6,5.01,0.154,65.0,164.5,49.21,13.94,1217.7,2024,9,3,September,Thursday,37,926313.0,Medium,Good,1,1,2,3.638
REC0513,CR003,F043,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F043,Up,Sunny,Thrips,Smut,2024-06-07,Harvesting,Clay,Flood,Low,Low,8.03,21.0,80.7,123.4,7.55,0.88,34.9,114.2,74.15,10.8,1299.2,2024,6,2,June,Friday,23,1300860.0,Very High,Poor,1,1,2,6.1807
REC0514,CR004,F007,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F007,Mp,Cloudy,Stem Borer,Powdery Mildew,2023-04-29,Fruiting,Laterite,Rain-Fed,Low,Low,7.56,29.5,59.9,175.6,8.38,0.754,36.3,238.0,76.96,6.57,1238.8,2023,4,2,April,Saturday,17,745038.0,Very High,Poor,1,1,2,6.1027
REC0515,CR005,F011,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F011,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-01-30,Fruiting,Black,Drip,Medium,High,1.82,31.0,33.8,248.2,5.79,0.782,72.1,178.2,40.72,8.0,861.0,2024,1,1,January,Tuesday,5,218400.0,Low,Good,2,3,5,2.1138
REC0516,CR006,F022,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F022,Maharashtra,Humid,Locust,Leaf Spot,2024-08-13,Harvesting,Silt,Drip,Medium,Medium,1.68,30.7,94.7,32.9,7.32,0.85,53.9,130.2,36.23,1.72,502.8,2024,8,3,August,Tuesday,33,43344.0,Low,Fair,2,2,4,3.3413
REC0517,CR007,F027,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F027,Gujarat,Dry,Cutworm,Root Rot,2023-07-14,Harvesting,Sandy,Sprinkler,Low,Critical,4.14,17.5,33.8,68.7,7.6,0.168,94.2,199.0,22.3,14.78,1298.9,2023,7,3,July,Friday,28,917838.0,Medium,Excellent,1,4,5,3.1873
REC0518,CR008,F045,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F045,Karnataka,Windy,Mealybug,Mosaic Virus,2023-09-18,Germination,Red,Flood,Critical,High,7.17,38.7,75.2,98.6,7.97,0.408,58.5,298.9,76.71,10.16,1145.3,2023,9,3,September,Monday,38,1092708.0,High,Fair,4,3,7,6.2604
REC0519,CR009,F032,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F032,Ap,Stormy,Armyworm,Wilt,2023-02-15,Fruiting,Clay,Flood,Low,High,8.41,22.2,93.9,105.5,6.48,0.157,40.0,158.8,11.43,4.64,1475.0,2023,2,1,February,Wednesday,7,585336.0,Very High,Poor,1,3,4,5.7017
REC0520,CR010,F019,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F019,Bihar,Foggy,Leafhopper,Anthracnose,2024-12-26,Harvesting,Laterite,Flood,High,Low,,18.5,45.5,102.8,6.06,0.269,80.0,280.2,46.39,8.99,402.4,2024,12,4,December,Thursday,52,,,Good,3,1,4,
REC0521,CR001,F043,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F043,Punjab,Sunny,Aphids,Blight,2024-03-22,Vegetative,Black,Rain-Fed,Medium,Medium,5.66,39.0,39.2,226.9,6.14,0.283,50.5,136.3,22.6,2.09,493.4,2024,3,1,March,Friday,12,177441.0,High,Fair,2,2,4,11.4714
REC0522,CR002,F026,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F026,Haryana,Cloudy,Whitefly,Rust,2023-01-02,Flowering,Clay,Sprinkler,Medium,Critical,4.17,40.8,37.9,178.5,7.49,0.475,66.8,63.7,22.32,14.5,475.3,2023,1,1,January,Monday,1,906975.0,Medium,Good,2,4,6,8.7734
REC0523,CR003,F049,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F049,Up,Rainy,Thrips,Smut,2024-06-16,Harvesting,Loamy,Canal,High,High,8.29,38.3,49.7,152.0,7.86,0.315,78.8,101.1,32.4,3.03,1230.3,2024,6,2,June,Sunday,24,376780.5,Very High,Good,3,3,6,6.7382
REC0524,CR004,F036,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F036,Mp,Humid,Stem Borer,Powdery Mildew,2024-07-05,Fruiting,Red,Rain-Fed,Medium,Critical,7.39,36.9,36.6,77.3,5.64,0.181,93.0,154.7,79.9,9.9,443.0,2024,7,3,July,Friday,27,1097415.0,High,Excellent,2,4,6,16.6817
REC0525,CR005,F003,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F003,Rajasthan,Dry,Bollworm,Downy Mildew,2024-12-04,Harvesting,Black,Flood,High,High,7.37,32.7,75.0,205.9,6.3,0.234,85.5,104.9,4.4,4.06,286.7,2024,12,4,December,Wednesday,49,448833.0,High,Excellent,3,3,6,25.7063
REC0526,CR006,F030,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F030,Maharashtra,Windy,Locust,Leaf Spot,2024-11-17,Vegetative,Silt,Rain-Fed,Low,Critical,4.78,29.9,34.0,238.8,8.16,0.218,77.3,50.1,46.28,10.9,1498.1,2024,11,4,November,Sunday,46,781530.0,Medium,Good,1,4,5,3.1907
REC0527,CR007,F006,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F006,Gujarat,Stormy,Cutworm,Root Rot,2023-07-21,Germination,Clay,Drip,Low,Low,4.4,17.3,63.1,205.3,7.82,0.878,77.6,278.8,6.61,11.76,232.3,2023,7,3,July,Friday,29,776160.0,Medium,Good,1,1,2,18.941
REC0528,CR008,F021,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F021,Karnataka,Foggy,Mealybug,Mosaic Virus,2024-01-08,Fruiting,Alluvial,Rain-Fed,Medium,Low,3.41,26.0,94.8,0.4,8.45,0.707,96.2,261.0,12.36,10.26,1285.8,2024,1,1,January,Monday,2,524799.0,Medium,Excellent,2,1,3,2.652
REC0529,CR009,F017,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F017,Ap,Sunny,Armyworm,Wilt,2024-03-17,Germination,Alluvial,Rain-Fed,Medium,Medium,1.89,25.1,82.9,159.1,7.64,0.874,50.7,235.6,35.17,9.41,675.0,2024,3,1,March,Sunday,11,266773.5,Low,Fair,2,2,4,2.8
REC0530,CR010,F021,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F021,Bihar,Cloudy,Leafhopper,Anthracnose,2023-03-13,Flowering,Red,Flood,Low,Low,7.55,22.0,70.0,12.8,6.38,0.452,30.1,92.0,40.84,13.44,1294.1,2023,3,1,March,Monday,11,1522080.0,Very High,Poor,1,1,2,5.8342
REC0531,CR001,F008,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F008,Punjab,Rainy,Aphids,Blight,2024-11-11,Germination,Sandy,Drip,High,High,7.19,34.5,49.9,64.4,7.07,0.323,49.0,80.1,20.7,1.64,921.0,2024,11,4,November,Monday,46,176874.0,High,Fair,3,3,6,7.8067
REC0532,CR002,F050,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F050,Haryana,Humid,Whitefly,Rust,2023-12-05,Harvesting,Alluvial,Flood,Low,High,,28.4,70.6,14.9,7.31,0.739,45.3,66.9,25.32,5.3,1372.1,2023,12,4,December,Tuesday,49,,,Fair,1,3,4,
REC0533,CR003,F026,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F026,Up,Dry,Thrips,Smut,2024-09-30,Vegetative,Sandy,Drip,High,High,,17.2,64.3,150.9,5.27,0.361,76.3,231.0,6.96,4.1,1404.1,2024,9,3,September,Monday,40,,,Good,3,3,6,
REC0534,CR004,F033,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F033,Mp,Windy,Stem Borer,Powdery Mildew,2023-11-18,Germination,Clay,Drip,Critical,High,5.39,20.9,57.7,171.6,6.91,0.34,74.4,282.2,24.26,14.83,211.8,2023,11,4,November,Saturday,46,1199005.5,High,Good,4,3,7,25.4485
REC0535,CR005,F001,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F001,Rajasthan,Stormy,Bollworm,Downy Mildew,2024-11-10,Vegetative,Clay,Drip,Low,Low,6.88,33.4,38.5,28.6,7.48,0.286,71.5,157.6,77.32,6.15,298.0,2024,11,4,November,Sunday,45,634680.0,High,Good,1,1,2,23.0872
REC0536,CR006,F043,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F043,Maharashtra,Foggy,Locust,Leaf Spot,2023-05-08,Fruiting,Laterite,Flood,High,Low,8.11,17.1,87.6,96.0,5.59,0.204,31.1,79.8,75.58,11.12,525.5,2023,5,2,May,Monday,19,1352748.0,Very High,Poor,3,1,4,15.4329
REC0537,CR007,F035,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F035,Gujarat,Sunny,Cutworm,Root Rot,2023-11-04,Fruiting,Red,Drip,High,Medium,7.45,38.0,59.2,114.1,7.73,0.305,81.0,178.1,26.79,10.43,1070.1,2023,11,4,November,Saturday,44,1165552.5,High,Excellent,3,2,5,6.962
